Key,SpritePath,Width,Height,NumFrames
1939,/Furniture/Henchman/ChopShop/sprELisSkateBox,24,42,1
1940,/Furniture/Henchman/ChopShop/sprELisSkateRail,9,70,1
1941,/Furniture/Henchman/ChopShop/sprELIsSkateRamp,88,85,2
1942,/Weapons/sprSkateboard,18,7,1
1944,/Furniture/Henchman/Home/sprNote,10,13,1
1945,/PlayerCharacters/Henchman/Idle/sprHenchmanShakeHead,32,32,18
1946,/Furniture/Henchman/ChopShop/sprELisCarCover,78,71,1
1947,/Furniture/Henchman/ChopShop/sprELisGraffittiCar,48,116,1
1948,/Faces/sprFaceNote,91,86,1
1949,/Glass/sprGlass,4,32,3
1950,/Glass/sprShard,12,12,9
1951,/Glass/sprShine,9,9,9
1952,/Smoke/sprFirePuff1,24,24,17
1953,/Smoke/sprFirePuff2,24,24,15
1954,/Smoke/sprSmokeExhale,32,32,24
1955,/Smoke/sprFireBallExplosion,24,24,17
1956,/Smoke/sprFireSpark,4,1,1
1957,/Smoke/sprElectric,32,32,6
1958,/Smoke/sprELisComputerMonitorGrey,18,19,2
1959,/Smoke/sprComputerMonitorGreyParts,5,5,24
1961,/Smoke/sprELisComputerMonitorBlack,18,19,2
1962,/Smoke/sprComputerMonitorBlackParts,5,5,24
1963,/Smoke/sprComputerMonitorBlackBigParts,9,10,4
1964,/Smoke/sprComputerMonitorGreyBigParts,9,9,4
1966,/Smoke/sprTVBigBreak,24,30,2
1967,/Smoke/sprTVBigBroken,24,30,2
1968,/Smoke/sprTVShards,4,5,9
1969,/Smoke/sprTVBigParts,7,7,4
1970,/Smoke/sprWaterCooler,16,15,7
1971,/Smoke/sprWaterCoolerStream,5,3,8
1972,/Smoke/sprAquariumWater,42,80,9
1973,/Smoke/sprELisAquarium,19,56,6
1974,/Smoke/sprAquariumBreak,19,56,9
1975,/Smoke/sprWaterCoolerBroken,16,15,2
1976,/Smoke/sprComputerMonitorBlackBreak,18,19,2
1977,/Smoke/sprComputerMonitorGreyBreak,18,19,2
1978,/Smoke/sprComputerMonitorBlackBroken,13,12,2
1979,/Smoke/sprComputerMonitorGreyBroken,13,12,2
1981,/Effects/Water/sprWaterSplat1,9,9,3
1982,/Effects/Water/sprWaterSplat2,9,9,3
1983,/Effects/Water/sprWaterSplat3,13,13,4
1984,/Effects/Water/sprWaterSplat4,13,13,4
1985,/Effects/Water/sprWaterSmudge1,15,13,3
1986,/Effects/Water/sprWaterSmudge2,15,13,4
1987,/Effects/Water/sprWaterSmudge3,13,9,3
1988,/Effects/Water/sprBigWater1,32,32,3
1989,/Effects/Water/sprBigWater2,32,32,3
1990,/Furniture/Cobra/NewsPaper/sprWaterCoolerEmpty,16,15,1
1991,/Glass/sprPlasticShard,12,12,9
1992,/ArcadeMachines/sprArcadeKDFWBreak,32,32,2
1993,/ArcadeMachines/sprArcadeLuftrausersBreak,32,32,2
1994,/ArcadeMachines/sprArcadeGunsBreak,32,40,2
1995,/Enemies/Dog/Dead/sprDogDeadPieces,40,40,4
1996,/Walls/sprWindowV,8,32,3
1997,/Walls/sprWindowH,32,8,3
1998,/Effects/Blood/Gore/sprBrains,3,3,5
1999,/Effects/Blood/Gore/sprIntestine,10,10,6
2000,/Interface/JungleChapter/sprBigPalmTree,128,256,1
2001,/Effects/Blood/Gore/sprHeadPieces,12,12,3
2002,/Effects/Blood/Gore/sprSkinPieces,12,12,4
2003,/PlayerCharacters/Writer/Attack/sprWriterAttackBat,46,46,9
2004,/PlayerCharacters/Writer/Attack/sprWriterAttackClub,46,52,9
2005,/PlayerCharacters/Writer/Attack/sprWriterAttackDoubleBarrel1,44,32,4
2006,/PlayerCharacters/Writer/Attack/sprWriterAttackDoubleBarrel2,44,32,4
2007,/PlayerCharacters/Writer/Attack/sprWriterAttackKalashnikov,41,24,2
2008,/PlayerCharacters/Writer/Attack/sprWriterAttackKnife,46,46,9
2009,/PlayerCharacters/Writer/Attack/sprWriterAttackM16,41,24,2
2010,/PlayerCharacters/Writer/Attack/sprWriterAttackShotgun,44,32,13
2011,/PlayerCharacters/Writer/Attack/sprWriterAttackSilencer,48,32,2
2012,/PlayerCharacters/Writer/Attack/sprWriterAttackUzi,48,32,2
2013,/PlayerCharacters/Writer/Attack/sprWriterAttackPunch,50,32,7
2014,/PlayerCharacters/Writer/Walk/sprWriterWalkBat,46,46,8
2015,/PlayerCharacters/Writer/Walk/sprWriterWalkClub,46,52,8
2016,/PlayerCharacters/Writer/Walk/sprWriterWalkDoubleBarrel,44,32,8
2017,/PlayerCharacters/Writer/Walk/sprWriterWalkKalashnikov,41,24,8
2018,/PlayerCharacters/Writer/Walk/sprWriterWalkKnife,46,46,8
2019,/PlayerCharacters/Writer/Walk/sprWriterWalkM16,41,24,8
2020,/PlayerCharacters/Writer/Walk/sprWriterWalkShotgun,44,32,8
2021,/PlayerCharacters/Writer/Walk/sprWriterWalkSilencer,48,32,8
2022,/PlayerCharacters/Writer/Walk/sprWriterWalkUnarmed,32,32,8
2023,/PlayerCharacters/Writer/Walk/sprWriterWalkUzi,48,32,8
2024,/PlayerCharacters/Writer/Finish/sprWriterKillBat,60,32,8
2025,/PlayerCharacters/Writer/Finish/sprWriterKillClub,60,32,8
2026,/PlayerCharacters/Writer/Finish/sprWriterKillKnife,40,40,8
2027,/PlayerCharacters/Writer/Finish/sprWriterKillLean,44,35,10
2028,/PlayerCharacters/Writer/Disarm/sprWriterDisarmSilencer,50,50,11
2029,/PlayerCharacters/Writer/Disarm/sprWriterDisarmDoubleBarrel,44,50,11
2030,/PlayerCharacters/Writer/Disarm/sprWriterDisarmKalashnikov,50,50,11
2031,/PlayerCharacters/Writer/Disarm/sprWriterDisarmM16,50,50,11
2032,/PlayerCharacters/Writer/Disarm/sprWriterDisarmShotgun,44,32,7
2033,/PlayerCharacters/Writer/Disarm/sprWriterDisarmUzi,50,50,11
2034,/PlayerCharacters/Writer/Dead/sprWriterDeadBlunt,64,40,2
2035,/Enemies/Bosses/TigerBoss/sprTigerBossAttack,200,160,26
2036,/Enemies/Bosses/TigerBoss/sprTigerBossHeadRoar,50,50,18
2037,/Enemies/Bosses/TigerBoss/sprTigerBossHeadAttack,50,50,6
2038,/Enemies/Bosses/BearBoss/sprBearWalkAllFour,38,34,1
2039,/Enemies/Bosses/BearBoss/sprBearWalkUpright,34,34,1
2040,/Enemies/Mafia/Dead/sprEMafiaDieLean2,34,34,10
2041,/Enemies/LSD/Mafia/sprEMafiaWalkDoubleBarrelNoOutline,50,24,8
2042,/Enemies/LSD/Mafia/sprEMafiaLegsNoOutline,32,32,16
2043,/Enemies/LSD/sprDisappear,32,32,6
2044,/Enemies/Bosses/TigerBoss/sprTigerBossWalk,111,111,8
2046,/PlayerCharacters/Son/LSD/Walk/sprSonWalkShotgunLSD,45,24,8
2047,/PlayerCharacters/Son/LSD/Walk/sprSonShotgunLSD,45,24,8
2048,/sprTigerFadeV,8,168,1
2049,/sprTigerFadeH,168,4,1
2050,/Effects/LSD/sprLSDSmoke,48,48,29
2051,/Furniture/Jungle/Trees/sprBigTreeLSD,90,90,1
2052,/Furniture/Jungle/Trees/sprPalmTreeLSD,60,60,2
2053,/Furniture/Jungle/Trees/sprPalmTreeLeafLSD,30,19,6
2054,/Effects/LSD/sprLSDBloodWhirl,32,32,5
2055,/Effects/LSD/sprDisappearSlice,128,128,5
2056,/PlayerCharacters/Son/LSD/Attack/sprSonAttackShotgunLSD,45,24,13
2057,/PlayerCharacters/Son/LSD/Attack/sprSonShotgunAttackLSD,45,24,13
2058,/Effects/LSD/sprFlyingLSDBird,24,24,5
2059,/PlayerCharacters/Son/LSD/Walk/sprSonWalkUnarmedLSD,32,32,8
2060,/PlayerCharacters/Son/LSD/Walk/sprSonLegsLSD,48,32,55
2061,/CollisionMasks/sprBulletLSD,16,2,1
2062,/Effects/LSD/sprLSDFlame,24,24,9
2063,/Effects/LSD/sprLSDPop1,9,9,9
2064,/Effects/LSD/sprLSDPop2,9,9,5
2065,/Walls/sprSteelDoorH,32,6,1
2066,/Walls/sprSteelDoorH2,32,6,1
2067,/Furniture/Son/Hideout/sprDrugSample,6,4,1
2068,/Furniture/Son/Hideout/sprELisSonAmmoBox,33,17,1
2069,/Furniture/Son/Hideout/sprELisSonAquarium,119,50,34
2070,/Furniture/Son/Hideout/sprELisSonCouch,64,98,4
2071,/Furniture/Son/Hideout/sprELisSonShrine,33,31,1
2072,/Furniture/Son/Hideout/sprSonShrineGlass,33,31,1
2073,/Furniture/Son/Hideout/sprELisSonDesk,70,26,1
2074,/Furniture/Son/Hideout/sprELisSonTrophies,18,80,2
2075,/Furniture/Son/Hideout/sprELisSonGunTable,70,27,2
2076,/NPCs/Son/Hideout/sprStripper1,13,25,6
2077,/Enemies/Mafia/Idle/sprEMafiaIdleSmoke,32,32,12
2078,/Enemies/Mafia/Idle/sprEMafiaIdlePipe,32,32,6
2079,/PlayerCharacters/Son/Idle/sprSonIdleCouch1,30,30,2
2080,/PlayerCharacters/Son/Idle/sprSonIdleCouch2,30,30,6
2081,/Enemies/Mafia/Idle/sprEMafiaIdlePhone,32,32,2
2082,/Faces/sprFaceSon,65,74,12
2083,/Faces/sprFaceSonAngry,65,74,12
2084,/Furniture/Son/Hideout/sprBoxingBag,32,32,16
2085,/Furniture/Son/Hideout/sprELisSonVodkaBar,76,16,3
2086,/Furniture/Son/Hideout/mskBoxingBag,32,32,1
2087,/Furniture/Son/Hideout/sprELisSonSecurity,24,70,2
2088,/Furniture/Son/Hideout/sprELisSonDeskChair,19,19,1
2089,/Enemies/Mafia/Idle/sprEMafiaIdleSit,32,32,1
2090,/NPCs/PigApartment/sprGirlLegs,32,32,14
2091,/BigElevator/sprElevatorDoorSegment,5,4,2
2092,/BigElevator/sprElevatorDoorSegmentGrey,5,4,2
2093,/BigElevator/sprElevatorLock,7,5,1
2094,/BigElevator/sprElevatorDoorMask,96,8,1
2095,/BigElevator/sprBigElevator,112,65,2
2096,/Furniture/Son/Hideout/sprSonCarWhole,102,47,1
2098,/PlayerCharacters/Writer/Finish/sprWriterKillPunch,40,40,10
2099,/PlayerCharacters/Writer/Walk/sprWriterWalkPipe,46,46,8
2100,/PlayerCharacters/Writer/Dead/sprWriterDeadCut,64,40,2
2101,/PlayerCharacters/Writer/Dead/sprWriterDeadMachinegun,64,40,2
2102,/PlayerCharacters/Writer/Dead/sprWriterDeadShotgun,64,64,2
2103,/Weapons/Disarmed/sprDisarmedGuns,31,18,7
2104,/Weapons/Disarmed/sprDisarmedMag,6,7,4
2105,/Enemies/Mafia/Dead/sprEMafiaDieWriter,60,40,40
2107,/Enemies/Mafia/Hurt/sprEMafiaHurtBlunt,64,64,5
2108,/Furniture/Writer/Casino/Downstairs/sprELisBlackJackTable,75,37,2
2109,/Furniture/Writer/Casino/Downstairs/sprELisCrapsTable,97,48,2
2110,/Furniture/Writer/Casino/Downstairs/sprELisCasinoRegister,27,64,1
2111,/Furniture/Writer/Casino/Downstairs/sprELisPokerTable,97,48,2
2112,/Furniture/Writer/Casino/Downstairs/sprELisRouletteTable,70,32,2
2113,/Furniture/Writer/Casino/Downstairs/sprELisSlotMachine,26,27,3
2114,/Furniture/Writer/Casino/Downstairs/sprELisVIPArmchair,24,30,1
2115,/Furniture/Writer/Casino/Downstairs/sprELisVIPBar,181,28,1
2116,/Furniture/Writer/Casino/Downstairs/sprELisVIPBarShelf,184,16,1
2117,/Furniture/Writer/Casino/Downstairs/sprELisVIPFootStool,18,11,1
2118,/Furniture/Writer/Casino/Downstairs/sprELisVIPStatue,39,45,2
2119,/Furniture/Writer/Casino/Downstairs/sprELisVIPTable,50,23,5
2120,/Furniture/Writer/Casino/Upstairs/sprELisMassageTable,59,23,1
2121,/Furniture/Writer/Casino/Upstairs/sprELisSaunaBench,64,24,5
2122,/Furniture/Writer/Casino/Upstairs/sprELisSaunaHeater,30,15,11
2123,/Furniture/Writer/Casino/Upstairs/sprELisSolariumClosed,48,21,10
2124,/Furniture/Writer/Casino/Upstairs/sprELisSolariumOpen,46,26,1
2125,/Furniture/Writer/Casino/Upstairs/sprELisVIPDesk,55,31,12
2126,/Furniture/Writer/Casino/Downstairs/sprELisCasinoEntranceRibbons,110,144,1
2127,/Furniture/Writer/Casino/Upstairs/sprELisSmallPainting,5,34,1
2128,/Furniture/Writer/Casino/Upstairs/sprELisVIPJacuzzi,82,64,1
2129,/Furniture/Writer/Casino/Upstairs/sprELisVIPCloset,11,32,1
2130,/Furniture/Writer/Casino/Upstairs/sprELisMassageTools,20,20,6
2131,/Furniture/Writer/Casino/Upstairs/sprELisVIPMiniBar,20,20,3
2132,/Furniture/Writer/Casino/Upstairs/sprELisVIPPhoneStand,13,12,4
2133,/Furniture/Writer/Casino/Upstairs/sprELisVIPSink,13,30,7
2134,/Furniture/Writer/Casino/Upstairs/sprELisVIPTowels,24,12,4
2135,/Faces/sprFaceSaunaGangster,60,70,12
2136,/NPCs/Casino/sprSaunaGangster,23,23,2
2137,/Furniture/Writer/Casino/Downstairs/sprCasinoEntrance,192,6,1
2138,/Walls/sprBalconyRailsH,32,4,1
2139,/Walls/sprBalconyRailsV,4,32,1
2140,/Furniture/Writer/Casino/Upstairs/sprELisTowelBag,30,30,3
2141,/Furniture/Writer/Casino/Upstairs/sprELisTowelDisposal,32,28,1
2142,/Faces/sprFaceVIPGuard,60,70,12
2144,/PlayerCharacters/Writer/Finish/sprWriterCpr1,40,50,45
2145,/PlayerCharacters/Writer/Finish/sprWriterCpr2,32,32,40
2146,/Enemies/Mafia/Dead/sprEMafiaDeadCpr,60,40,40
2147,/PlayerCharacters/Writer/Idle/sprWriterYell,32,32,10
2148,/Walls/sprSewerWallH,32,8,1
2149,/Walls/sprSewerWallV,8,32,1
2150,/Furniture/Fans/Sewers/sprSewerManHole,34,34,1
2151,/Furniture/Fans/Sewers/sprSewerLadder,8,16,1
2152,/Furniture/Fans/Sewers/sprSewerGrate,34,34,1
2153,/Furniture/Fans/Sewers/sprSewerPipe,32,16,1
2154,/Furniture/Fans/Sewers/sprSewerPipeEnd,32,32,1
2155,/Furniture/Fans/Sewers/sprSewerPipeWater,32,32,12
2156,/Furniture/Fans/Sewers/sprSewerWaterLarge,152,32,13
2157,/Furniture/Fans/Sewers/sprSewerWaterMedium,48,32,13
2158,/Furniture/Fans/Sewers/sprSewerWaterSmall,32,32,13
2163,/Walls/sprWallCorner,8,8,1
2166,/Effects/Water/sprWaterSplash,9,9,6
2167,/Effects/Water/sprWaterRing,32,32,6
2168,/Furniture/Fans/Sewers/sprSewerFloor,32,32,1
2169,/Furniture/Fans/Sewers/sprSewerFloorFourway,32,32,1
2170,/Furniture/Fans/Sewers/sprSewerFloorCorner,32,32,4
2171,/Furniture/Fans/Sewers/sprSewerFloorJunction,32,32,4
2172,/Furniture/Fans/Sewers/sprSewerVentillation,29,17,1
2173,/Furniture/Fans/Sewers/sprELisSmallPipe,93,3,1
2174,/Furniture/Fans/Sewers/sprELisMediumPipe,67,8,1
2175,/Furniture/Fans/Sewers/sprELisBigPipe,100,8,1
2176,/Furniture/Fans/Sewers/sprELisAcidBath2,23,64,7
2177,/PlayerCharacters/Zebra/Idle/sprZebraClimbDown,32,32,8
2178,/PlayerCharacters/Zebra/Idle/sprZebraClimbUp,32,32,4
2179,/Furniture/Fans/Sewers/sprLeaveOrDie,90,80,1
2180,/Furniture/Fans/Sewers/sprSewerPipeRings,32,32,4
2181,/PlayerCharacters/Tiger/Idle/sprTigerClimbDown,32,32,8
2182,/PlayerCharacters/Bear/Idle/sprBearClimbDown,32,32,8
2183,/PlayerCharacters/Bear/Idle/sprBearClimbUp,32,32,4
2184,/PlayerCharacters/Tiger/Idle/sprTigerClimbUp,32,32,4
2185,/PlayerCharacters/Swan/Idle/sprSwanClimbDown,32,32,8
2186,/PlayerCharacters/Swan/Idle/sprSwanClimbUp,32,32,4
2187,/Enemies/Gang/Fat/sprEGangFatAttack,32,32,6
2188,/Enemies/Gang/Fat/sprEGangFatDead,60,60,4
2189,/Enemies/Gang/Fat/sprSwanKillFatGang,70,40,25
2190,/Enemies/Gang/Fat/sprEGangFatDie,32,32,11
2191,/Enemies/Gang/Fat/sprEGangFatGetUp,40,40,4
2192,/Enemies/Gang/Fat/sprEGangFatDieTiger,50,50,6
2193,/Enemies/Gang/Fat/sprEGangFatLegs,32,32,16
2194,/Enemies/Gang/Fat/sprEGangFatWalk,32,32,8
2195,/PlayerCharacters/Tiger/Finish/sprTigerKillFat,45,32,9
2197,/Furniture/Fans/Sewers/sprELisAcidBath1,24,64,4
2198,/Furniture/Fans/Sewers/sprELisAcidBath3,23,64,2
2199,/Furniture/Fans/Sewers/sprELisAcidContainer,28,26,1
2200,/Furniture/Fans/Sewers/sprELisBodyBag,24,64,3
2201,/Furniture/Fans/Sewers/sprELisBodyBagPart,40,30,4
2202,/Furniture/Fans/Sewers/sprPlasticCoverChair,20,28,2
2203,/Furniture/Fans/Sewers/sprPlasticFloor,184,184,2
2204,/Furniture/Fans/Sewers/sprTortureTable,72,21,3
2206,/Furniture/Fans/Sewers/sprManholeToxicWaste,50,34,2
2207,/Furniture/Jungle/sprELisPlasticDrape,2,23,14
2208,/Furniture/Fans/Sewers/sprELisAcidPuddle,20,15,4
2209,/Furniture/Fans/Sewers/sprEGangFatDeadSwan,50,33,1
2210,/PlayerCharacters/Swan/Idle/sprSwanKickSewer,44,35,10
2211,/PlayerCharacters/Zebra/Idle/sprZebraKickSewer,44,35,10
2212,/PlayerCharacters/Tiger/Idle/sprTigerKickSewer,44,35,10
2213,/PlayerCharacters/Bear/Idle/sprBearKickSewer,40,35,10
2214,/Furniture/Writer/HipsterBar/sprELisHipsterBar,181,28,1
2215,/Furniture/Writer/HipsterBar/sprELisHipsterBarBottles,184,16,1
2216,/Furniture/Writer/HipsterBar/sprELisHipsterChairs,20,28,5
2217,/Furniture/Writer/HipsterBar/sprELisHipsterTable,49,22,4
2218,/Furniture/Writer/HipsterBar/sprELisHipsterJukebox,22,25,3
2219,/Furniture/Writer/HipsterBar/sprHipsterJukeboxGlass,22,25,1
2220,/Furniture/Jungle/TikiBar/sprELisTikiBar,181,50,1
2221,/Furniture/Jungle/TikiBar/sprELisTikiChair,15,18,1
2222,/Furniture/Jungle/TikiBar/sprELisTikiStatue,24,27,2
2223,/Furniture/Jungle/TikiBar/sprELisTikiTable,49,22,4
2224,/Furniture/Jungle/TikiBar/sprELisTikiWindowFlap,35,34,4
2225,/Cars/MilitaryJeep/sprMilitaryJeepUSA,112,55,1
2226,/NPCs/TikiBar/sprSoldierUsaWalkUnarmed,32,32,8
2227,/NPCs/TikiBar/sprWarBear,34,32,6
2228,/NPCs/TikiBar/sprWarPhotographerPhoto1,32,32,22
2229,/NPCs/TikiBar/sprWarPhotographerPhoto2,32,32,80
2230,/NPCs/TikiBar/sprWarPhotographerPutAway,32,32,6
2231,/NPCs/TikiBar/sprWarPhotographerWalk,32,32,8
2232,/NPCs/TikiBar/sprWarSwan1,32,32,11
2233,/NPCs/TikiBar/sprWarSwan2,32,32,16
2234,/NPCs/TikiBar/sprWarTiger,32,32,18
2235,/NPCs/TikiBar/sprWarWriter1,32,32,16
2236,/NPCs/TikiBar/sprWarWriter2,32,32,11
2237,/NPCs/TikiBar/sprWarZebra,32,32,22
2238,/NPCs/TikiBar/sprShelby,32,32,19
2239,/NPCs/TikiBar/sprSquadBlackTikiIdle,20,25,1
2240,/NPCs/TikiBar/sprSquadFatTikiIdle,22,25,1
2241,/NPCs/Nicke/sprNickeStandUp,32,32,6
2242,/NPCs/Nicke/sprSquadJacketWalkUnarmed,32,32,8
2243,/NPCs/Nicke/sprNickeJacketPose,25,50,12
2244,/NPCs/TikiBar/sprWarPhotographerPickUp,32,32,6
2245,/PlayerCharacters/Writer/Idle/sprWriterSitAnxious,32,32,4
2246,/NPCs/HipsterBar/sprHipsterBartender,32,32,10
2247,/NPCs/HipsterBar/sprCopLegsSit,16,16,1
2249,/dvdmenu/sprMidnightOpen,70,59,5
2250,/dvdmenu/sprMusicCassette,27,17,27
2251,/dvdmenu/sprAct1BoxLayers,41,66,22
2252,/dvdmenu/sprAct1CoverLayers,70,59,20
2254,/dvdmenu/sprCityScape,480,48,2
2255,/dvdmenu/sprCitySun,64,64,1
2256,/dvdmenu/sprMidnightAnimal,70,59,5
2258,/dvdmenu/sprAct2CoverLayers,70,59,20
2259,/dvdmenu/sprAct3CoverLayers,70,59,20
2260,/dvdmenu/sprAct4CoverLayers,70,59,20
2261,/dvdmenu/sprAct5CoverLayers,70,59,20
2262,/dvdmenu/sprAct6CoverLayers,70,59,20
2268,/dvdmenu/sprAct1VHSTape,70,59,5
2269,/dvdmenu/sprAct1CoverOpen,70,59,5
2270,/Walls/sprBrickWallCorner,8,8,1
2271,/PlayerCharacters/PigButcher/Finish/sprPigKillLeanPolice,44,48,10
2272,/Enemies/Police/Dead/sprPoliceDeadLean,26,31,1
2273,/Cars/MilitaryJeep/sprMilitaryJeepUSAMask,112,55,1
2274,/Cars/MilitaryJeep/sprMilitaryJeepUSARoof,112,55,1
2275,/Enemies/Mafia/Hurt/sprEMafiaHurtBlunt1,55,30,8
2276,/Enemies/Mafia/Hurt/sprEMafiaHurtBlunt2,55,30,8
2277,/Enemies/Mafia/Hurt/sprEMafiaHurtBlunt3,45,30,8
2278,/Enemies/Mafia/Hurt/sprEMafiaHurtBlunt4,55,30,8
2280,/Enemies/Mafia/Dead/sprEMafiaDieBluntWriter,60,40,24
2281,/PlayerCharacters/Writer/Finish/sprWriterKillBat2,40,40,8
2282,/PlayerCharacters/Writer/Finish/sprWriterKillClub2,40,40,8
2283,/PlayerCharacters/Writer/Finish/sprWriterKillLean2,50,32,5
2284,/Enemies/Mafia/Dead/sprEMafiaDieLeanWriter,34,34,9
2285,/Furniture/Fans/DrugDealer/Henchman/sprite2285,30,100,1
2286,/sprBlackRailsH,32,5,1
2287,/Furniture/Son/StripClub/sprELisStripClubTable,50,23,5
2288,/Enemies/Colombians/Walk/sprColombianWalkFamae,60,24,8
2289,/Enemies/Colombians/Walk/sprColombianWalkKnife,38,32,8
2290,/Enemies/Colombians/Walk/sprColombianWalkMachete,48,45,8
2291,/Enemies/Colombians/Walk/sprColombianWalkMendoza,45,24,8
2292,/Enemies/Colombians/Walk/sprColombianWalkPipe,46,46,8
2293,/Enemies/Colombians/Walk/sprColombianWalkShotgun,45,24,8
2294,/Enemies/Colombians/Walk/sprColombianWalkSilencer,50,24,8
2295,/Enemies/Colombians/Walk/sprColombianWalkUnarmed,32,32,8
2296,/Enemies/Colombians/Walk/sprColombianLegs,32,32,16
2297,/Enemies/Colombians/Attack/sprColombianAttackFamae,60,24,2
2298,/Enemies/Colombians/Dead/sprColombianGetUp,60,40,7
2299,/Enemies/Colombians/Dead/sprColombianGetUpLean,48,32,5
2300,/Enemies/Colombians/Attack/sprColombianAttackKnife,46,46,9
2301,/Enemies/Colombians/Attack/sprColombianAttackMachette,48,45,8
2302,/Enemies/Colombians/Attack/sprColombianAttackMendoza,45,24,2
2303,/Enemies/Colombians/Attack/sprColombianAttackPipe,46,46,9
2304,/Enemies/Colombians/Attack/sprColombianAttackShotgun,45,24,13
2305,/Enemies/Colombians/Attack/sprColombianAttackSilencer,50,24,2
2306,/Enemies/Colombians/Dead/sprColombianDeadBlunt,64,64,12
2307,/Enemies/Colombians/Dead/sprColombianDeadCut,64,64,8
2308,/Enemies/Colombians/Dead/sprColombianDeadMachinegun,64,64,12
2309,/Enemies/Colombians/Dead/sprColombianDeadShotgun,64,64,9
2310,/Enemies/Colombians/Dead/sprColombianDeadSlash,64,64,3
2311,/Enemies/Colombians/Dead/sprColombianDeadPieces,64,64,8
2312,/Enemies/Colombians/Dead/sprColombianDieLean,34,34,10
2313,/Enemies/Colombians/Dead/sprColombianDieBlunt,60,40,12
2314,/Enemies/Colombians/Dead/sprColombianDieClub,60,40,18
2315,/Enemies/Colombians/Dead/sprColombianDieKnife,60,40,8
2316,/Enemies/Colombians/Dead/sprColombianDieKnifeSon,60,40,8
2317,/Enemies/Colombians/Dead/sprColombianDieUzi,60,40,10
2318,/Enemies/Colombians/Dead/sprColombianDieStomp,60,40,4
2319,/Enemies/Colombians/Dead/sprColombianDeadLeanMachinegun,26,34,2
2320,/Enemies/Colombians/Dead/sprColombianDeadLeanMelee,40,40,4
2321,/Enemies/Colombians/Dead/sprColombianDeadLeanShotgun,26,34,2
2322,/Enemies/Colombians/Dead/sprColombianHead1,11,11,16
2323,/Enemies/Colombians/Dead/sprColombianHead2,10,10,11
2324,/Enemies/Colombians/Idle/sprColombianIdlePipe,32,32,6
2325,/Enemies/Colombians/Fat/sprite2325,32,32,0
2326,/PlayerCharacters/Writer/Disarm/sprWriterDisarm9mm,50,50,11
2327,/PlayerCharacters/Writer/Disarm/sprWriterDisarmMagnum,50,32,14
2328,/PlayerCharacters/Writer/Walk/sprWriterWalk9mm,48,32,8
2329,/PlayerCharacters/Writer/Walk/sprWriterWalkChain,48,48,8
2330,/PlayerCharacters/Writer/Walk/sprWriterWalkMagnum,50,32,8
2331,/PlayerCharacters/Writer/Attack/sprWriterAttack9mm,48,32,2
2332,/PlayerCharacters/Writer/Attack/sprWriterAttackMagnum,50,32,2
2333,/PlayerCharacters/Writer/Attack/sprWriterAttackChain,48,48,9
2334,/PlayerCharacters/Cop/Walk/sprCopWalkFamae,52,32,8
2335,/PlayerCharacters/Cop/Walk/sprCopWalkMachete,48,45,8
2336,/PlayerCharacters/Cop/Walk/sprCopWalkMendoza,44,32,8
2337,/PlayerCharacters/Cop/Walk/sprCopWalkSilencer,48,32,8
2338,/PlayerCharacters/Cop/Attack/sprCopAttackFamae,52,32,2
2339,/PlayerCharacters/Cop/Attack/sprCopAttackMachette,48,45,8
2340,/PlayerCharacters/Cop/Attack/sprCopAttackMendoza,44,32,2
2341,/PlayerCharacters/Cop/Attack/sprCopAttackSilencer,48,32,2
2342,/PlayerCharacters/Cop/Finish/sprCopKillMachette,40,40,8
2343,/PlayerCharacters/Cop/Finish/sprCopKillFamae,32,32,14
2344,/PlayerCharacters/Cop/Finish/sprCopKillSilencer,32,32,14
2345,/PlayerCharacters/Cop/Finish/sprCopKillMendoza,40,40,8
2346,/PlayerCharacters/Son/Walk/sprSonRoll,60,32,17
2347,/PlayerCharacters/Son/Walk/sprSonWalkClub,46,50,8
2348,/PlayerCharacters/Son/Walk/sprSonWalkFamae,54,24,8
2349,/PlayerCharacters/Son/Walk/sprSonWalkKnife,38,32,8
2350,/PlayerCharacters/Son/Walk/sprSonWalkMachette,48,45,8
2351,/PlayerCharacters/Son/Walk/sprSonWalkMagnum,50,24,8
2352,/PlayerCharacters/Son/Walk/sprSonWalkMendoza,45,24,8
2353,/PlayerCharacters/Son/Walk/sprSonWalkPipe,46,46,8
2354,/PlayerCharacters/Son/Walk/sprSonWalkSword,48,50,8
2355,/PlayerCharacters/Son/Walk/sprSonWalkShotgun,45,24,8
2356,/PlayerCharacters/Son/Walk/sprSonWalkSilencer,50,24,8
2357,/PlayerCharacters/Son/Walk/sprSonWalkStick,48,45,8
2358,/PlayerCharacters/Son/Walk/sprSonWalkUnarmed,32,32,8
2359,/PlayerCharacters/Son/Attack/sprSonAttackClub,46,50,9
2360,/PlayerCharacters/Son/Attack/sprSonAttackFamae,54,24,2
2361,/PlayerCharacters/Son/Attack/sprSonAttackKnife,46,46,9
2362,/PlayerCharacters/Son/Attack/sprSonAttackMagnum,50,24,2
2363,/PlayerCharacters/Son/Attack/sprSonAttackMendoza,45,24,2
2364,/PlayerCharacters/Son/Attack/sprSonAttackMachette,48,45,8
2365,/PlayerCharacters/Son/Attack/sprSonAttackPipe,46,46,9
2366,/PlayerCharacters/Son/Attack/sprSonAttackSword,60,80,9
